Unnamed: 0;mmsi;date_time_utc;sog;cog;true_heading;nav_status;calc_speed;lon;lat
2411263;257798800;2020-01-01 04:28:09;12.4;64.8;67;0;12.5;8.43478;63.378
2411264;257798800;2020-01-01 04:28:20;12.4;63.9;67;0;12.5;8.43605;63.3783
2411265;257798800;2020-01-01 04:28:29;12.3;63.9;67;0;14.3;8.43721;63.3786
2411266;257798800;2020-01-01 04:28:38;12.4;63.9;67;0;11.9;8.43824;63.3788
2411267;257798800;2020-01-01 04:28:48;12.4;64.4;67;0;11.9;8.43939;63.379
2411268;257798800;2020-01-01 04:28:57;12.3;63.1;67;0;11.9;8.4404;63.3792
2411269;257798800;2020-01-01 04:29:08;12.3;63.3;68;0;12.4;8.44165;63.3795
2411270;257798800;2020-01-01 04:29:19;12.3;64.7;67;0;12.5;8.44291;63.3798
2411271;257798800;2020-01-01 04:29:30;12.1;64.3;67;0;10.6;8.44404;63.38
2411272;257798800;2020-01-01 04:29:38;12.1;63.9;68;0;13.4;8.44505;63.3802
2411273;257798800;2020-01-01 04:29:49;12.1;64.5;68;0;11.7;8.4462;63.3805
2411274;257798800;2020-01-01 04:30:00;12.2;64.6;67;0;11.7;8.44746;63.3807
2411275;257798800;2020-01-01 04:30:09;12.1;64.1;67;0;11.9;8.44849;63.3809
2411276;257798800;2020-01-01 04:30:20;12.3;63.6;67;0;12.4;8.44973;63.3812
2411277;257798800;2020-01-01 04:30:29;12.1;62.8;66;0;13.8;8.45084;63.3815
2411278;257798800;2020-01-01 04:30:39;12.1;63.2;65;0;10.7;8.45185;63.3817
2411279;257798800;2020-01-01 04:30:48;12.1;62.3;66;0;14.0;8.45298;63.382
2411280;257798800;2020-01-01 04:30:59;12.1;61.8;67;0;12.2;8.4542;63.3823
2411281;257798800;2020-01-01 04:31:08;12.3;63.6;67;0;11.9;8.45523;63.3825
2411282;257798800;2020-01-01 04:31:19;12.2;63.5;66;0;12.2;8.45646;63.3828
2411283;257798800;2020-01-01 04:31:30;12.3;64.3;67;0;10.6;8.45758;63.383
2411284;257798800;2020-01-01 04:31:38;12.3;64.5;66;0;14.8;8.45861;63.3833
2411285;257798800;2020-01-01 04:31:49;12.5;63.7;66;0;10.8;8.45975;63.3835
2411286;257798800;2020-01-01 04:32:00;12.5;63.4;66;0;12.5;8.46103;63.3838
2411287;257798800;2020-01-01 04:32:09;12.5;63.6;66;0;14.3;8.46218;63.3841
2411288;257798800;2020-01-01 04:32:29;12.5;63.9;66;0;12.3;8.46449;63.3846
2411289;257798800;2020-01-01 04:32:39;12.4;63.7;67;0;10.9;8.46553;63.3848
2411290;257798800;2020-01-01 04:32:48;12.3;64.1;68;0;13.2;8.46668;63.385
2411291;257798800;2020-01-01 04:32:59;12.3;65.2;67;0;12.5;8.46795;63.3853
2411292;257798800;2020-01-01 04:33:10;12.3;64.6;67;0;11.7;8.4691;63.3856
2411293;257798800;2020-01-01 04:33:30;12.4;65.2;67;0;12.0;8.47142;63.386
2411294;257798800;2020-01-01 04:33:38;12.4;64.7;67;0;16.0;8.47258;63.3863
2411295;257798800;2020-01-01 04:33:49;12.4;65.2;67;0;9.9;8.47362;63.3865
2411296;257798800;2020-01-01 04:34:00;12.3;64.4;67;0;12.5;8.47488;63.3868
2411297;257798800;2020-01-01 04:34:20;12.4;65.5;67;0;12.1;8.47722;63.3872
2411298;257798800;2020-01-01 04:34:30;12.4;65.0;67;0;12.8;8.47837;63.3875
2411299;257798800;2020-01-01 04:34:39;12.4;64.1;67;0;12.1;8.47941;63.3877
2411300;257798800;2020-01-01 04:34:47;12.4;65.1;67;0;14.8;8.48057;63.3879
2411301;257798800;2020-01-01 04:34:59;12.4;64.8;66;0;11.5;8.48184;63.3882
2411302;257798800;2020-01-01 04:35:10;12.3;64.6;66;0;11.5;8.48298;63.3885
2411303;257798800;2020-01-01 04:35:19;12.4;62.9;68;0;13.0;8.48411;63.3887
2411304;257798800;2020-01-01 04:35:30;12.2;64.3;67;0;11.7;8.48526;63.389
2411305;257798800;2020-01-01 04:35:38;12.3;64.7;67;0;13.4;8.48628;63.3892
2411306;257798800;2020-01-01 04:35:48;12.2;64.7;67;0;11.9;8.48743;63.3894
2411307;257798800;2020-01-01 04:35:59;12.1;64.1;66;0;12.4;8.48867;63.3897
2411308;257798800;2020-01-01 04:36:09;12.2;62.4;66;0;12.6;8.48979;63.39
2411309;257798800;2020-01-01 04:36:19;12.2;62.3;66;0;11.5;8.49089;63.3902
2411310;257798800;2020-01-01 04:36:30;12.2;62.8;66;0;11.3;8.492;63.3905
2411311;257798800;2020-01-01 04:36:39;12.2;62.2;67;0;11.7;8.493;63.3907
2411312;257798800;2020-01-01 04:36:47;12.3;63.2;67;0;13.4;8.49403;63.3909
2411313;257798800;2020-01-01 04:36:58;12.2;63.5;66;0;12.5;8.4953;63.3912
2411314;257798800;2020-01-01 04:37:10;12.3;63.2;66;0;11.3;8.49654;63.3915
2411315;257798800;2020-01-01 04:37:20;12.3;61.9;67;0;12.6;8.49767;63.3918
2411316;257798800;2020-01-01 04:37:29;12.4;62.7;67;0;13.2;8.49882;63.392
2411317;257798800;2020-01-01 04:37:38;12.4;63.5;67;0;13.2;8.49985;63.3923
2411318;257798800;2020-01-01 04:37:48;12.4;63.6;67;0;10.7;8.50088;63.3925
2411319;257798800;2020-01-01 04:38:10;12.5;62.1;67;0;12.5;8.50338;63.3931
2411320;257798800;2020-01-01 04:38:19;12.4;62.7;67;0;13.2;8.50453;63.3933
2411321;257798800;2020-01-01 04:38:38;12.4;64.9;69;0;12.5;8.50673;63.3938
2411322;257798800;2020-01-01 04:38:47;12.5;65.0;69;0;12.1;8.50778;63.394
2411323;257798800;2020-01-01 04:39:20;12.5;65.4;68;0;12.2;8.51154;63.3948
2411324;257798800;2020-01-01 04:39:29;12.6;65.2;68;0;13.2;8.5127;63.395
2411325;257798800;2020-01-01 04:39:39;12.6;64.3;69;0;12.1;8.51376;63.3953
2411326;257798800;2020-01-01 04:39:48;12.5;65.1;69;0;12.3;8.51482;63.3955
2411327;257798800;2020-01-01 04:40:08;12.5;65.3;69;0;13.2;8.51732;63.396
2411328;257798800;2020-01-01 04:40:19;12.5;65.7;68;0;11.8;8.51861;63.3962
2411329;257798800;2020-01-01 04:40:30;12.5;65.0;68;0;11.8;8.51978;63.3965
2411330;257798800;2020-01-01 04:40:38;12.4;64.7;68;0;13.4;8.52081;63.3967
2411331;257798800;2020-01-01 04:40:47;12.5;64.1;69;0;13.2;8.52197;63.3969
2411332;257798800;2020-01-01 04:41:09;12.4;66.2;68;0;11.4;8.52431;63.3974
2411333;257798800;2020-01-01 04:41:20;12.5;65.5;68;0;12.7;8.52561;63.3977
2411334;257798800;2020-01-01 04:41:39;12.5;65.9;69;0;12.2;8.52784;63.3981
2411335;257798800;2020-01-01 04:41:50;12.5;65.5;69;0;12.5;8.52912;63.3984
2411336;257798800;2020-01-01 04:42:09;12.5;66.4;68;0;12.5;8.53142;63.3988
2411337;257798800;2020-01-01 04:42:19;12.5;66.6;68;0;14.0;8.53272;63.3991
2411338;257798800;2020-01-01 04:42:30;12.6;66.3;68;0;11.1;8.53391;63.3993
2411339;257798800;2020-01-01 04:42:38;12.6;65.9;68;0;15.1;8.53496;63.3996
2411340;257798800;2020-01-01 04:42:49;12.6;65.8;68;0;12.0;8.53627;63.3998
2411341;257798800;2020-01-01 04:42:58;12.7;66.0;68;0;12.3;8.53734;63.4
2411342;257798800;2020-01-01 04:43:08;12.6;66.2;67;0;13.0;8.53851;63.4003
2411343;257798800;2020-01-01 04:43:30;12.6;66.0;69;0;12.0;8.54101;63.4008
2411344;257798800;2020-01-01 04:43:39;12.6;67.5;68;0;12.5;8.5421;63.401
2411345;257798800;2020-01-01 04:43:50;12.5;67.1;68;0;12.0;8.5434;63.4012
2411346;257798800;2020-01-01 04:43:58;12.6;66.3;68;0;14.1;8.54449;63.4014
2411347;257798800;2020-01-01 04:44:09;12.6;66.1;69;0;11.8;8.54567;63.4017
2411348;257798800;2020-01-01 04:44:19;12.5;66.7;68;0;13.4;8.54699;63.4019
2411349;257798800;2020-01-01 04:44:29;12.6;66.7;68;0;13.4;8.54821;63.4022
2411350;257798800;2020-01-01 04:44:38;12.6;66.8;68;0;12.5;8.5493;63.4024
2411351;257798800;2020-01-01 04:44:49;12.6;66.5;68;0;12.0;8.55061;63.4026
2411352;257798800;2020-01-01 04:44:59;12.6;66.3;68;0;10.9;8.55165;63.4028
2411353;257798800;2020-01-01 04:45:08;12.6;66.1;68;0;14.7;8.55284;63.4031
2411354;257798800;2020-01-01 04:45:18;12.5;66.7;68;0;11.1;8.55391;63.4033
2411355;257798800;2020-01-01 04:45:30;12.6;66.0;67;0;12.6;8.55534;63.4036
2411356;257798800;2020-01-01 04:45:39;12.6;65.3;68;0;12.3;8.55641;63.4038
2411357;257798800;2020-01-01 04:45:50;12.6;66.1;68;0;12.0;8.55771;63.404
2411358;257798800;2020-01-01 04:45:58;12.7;65.8;68;0;14.1;8.5588;63.4042
2411359;257798800;2020-01-01 04:46:09;12.6;66.6;68;0;12.0;8.56;63.4045
2411360;257798800;2020-01-01 04:46:17;12.7;66.2;67;0;15.3;8.5612;63.4047
2411361;257798800;2020-01-01 04:46:29;12.6;65.8;68;0;11.7;8.5625;63.405
2411362;257798800;2020-01-01 04:46:40;12.5;65.7;67;0;11.0;8.56367;63.4052
2411363;257798800;2020-01-01 04:46:49;12.6;66.1;67;0;13.6;8.56486;63.4054
2411364;257798800;2020-01-01 04:46:59;12.5;66.1;68;0;11.1;8.56592;63.4056
2411365;257798800;2020-01-01 04:47:08;12.5;66.0;68;0;14.7;8.56711;63.4059
2411366;257798800;2020-01-01 04:47:18;12.5;66.8;68;0;11.1;8.56817;63.4061
2411367;257798800;2020-01-01 04:47:30;12.6;66.9;68;0;12.8;8.56962;63.4064
2411368;257798800;2020-01-01 04:47:39;12.7;67.2;68;0;13.6;8.57082;63.4066
2411369;257798800;2020-01-01 04:47:50;12.7;67.6;68;0;11.1;8.57202;63.4068
2411370;257798800;2020-01-01 04:47:58;12.8;66.8;68;0;14.1;8.57311;63.407
2411371;257798800;2020-01-01 04:48:09;12.8;67.0;69;0;12.2;8.57433;63.4073
2411372;257798800;2020-01-01 04:48:17;12.7;68.0;68;0;14.6;8.57545;63.4075
2411373;257798800;2020-01-01 04:48:29;12.8;66.8;69;0;12.1;8.5769;63.4077
2411374;257798800;2020-01-01 04:48:40;12.8;67.6;68;0;12.2;8.57812;63.408
2411375;257798800;2020-01-01 04:48:48;12.8;68.4;67;0;14.3;8.57923;63.4082
2411376;257798800;2020-01-01 04:48:59;12.8;67.0;67;0;11.1;8.58043;63.4084
2411377;257798800;2020-01-01 04:49:08;12.7;66.4;67;0;13.8;8.58164;63.4086
2411378;257798800;2020-01-01 04:49:18;12.7;66.2;66;0;13.2;8.58284;63.4089
2411379;257798800;2020-01-01 04:49:30;12.7;66.1;66;0;11.2;8.58416;63.4091
2411380;257798800;2020-01-01 04:49:39;12.7;65.5;66;0;13.8;8.58537;63.4093
2415212;257808000;2020-01-01 04:19:55;7.0;251.1;250;0;6.9;8.72553;63.4413
2415213;257808000;2020-01-01 04:20:04;7.0;251.9;250;0;6.9;8.72491;63.4412
2415214;257808000;2020-01-01 04:20:12;7.0;251.1;250;0;8.5;8.72423;63.4411
2415215;257808000;2020-01-01 04:20:23;6.7;249.8;251;0;6.9;8.72357;63.4409
2415216;257808000;2020-01-01 04:20:33;6.6;250.2;251;0;6.4;8.72293;63.4408
2415217;257808000;2020-01-01 04:20:43;6.7;251.0;251;0;6.6;8.72227;63.4407
2415218;257808000;2020-01-01 04:20:54;6.6;250.9;250;0;6.5;8.72154;63.4406
