mmsi;imo;name;callsign;length;width;type;date_min;date_max
219539000;9310355;OLYMPUS;OXPL2;124;18;;2018-09-25;2018-09-25
219669000;9733387;ESVAGT CHASTINE;OWWR2;46;12;51.0;2018-09-01;2018-09-01
219675000;8023527;ORATECA;OZJA2;85;13;80.0;2018-01-05;2019-01-11
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;80.0;2019-01-12;2019-05-26
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-05-27;2019-08-07
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;89.0;2019-08-08;2019-08-23
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-08-24;2019-08-26
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;80.0;2019-08-27;2019-08-28
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-08-29;2019-09-02
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;80.0;2019-09-03;2019-09-03
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-09-04;2019-09-21
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;80.0;2019-09-22;2019-09-30
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-10-01;2019-10-02
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;80.0;2019-10-03;2019-10-03
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;82.0;2019-10-04;2019-10-07
219675000;8023527;SCANBIO ORATECA;OZJA2;85;13;89.0;2019-10-08;2019-10-08
219730000;8412857;VESTLAND;OXQJ2;69;12;70.0;2018-04-12;2018-04-12
219731000;9746097;BEINUR;OWAR;77;16;30.0;2018-01-14;2019-01-24
219731000;9746097;BEINUR;OWAR;78;16;30.0;2019-01-25;2019-01-25
219745000;0;GITTE HENNING;OUBH;76;13;30.0;2018-01-22;2019-11-03
219745000;9161950;GITTE;OUBH;76;13;30.0;2019-11-04;2019-11-04
219750000;9507386;DOLPHIN;OXTQ2;24;8;32.0;2018-12-22;2019-11-07
219750000;9507386;DOLPHIN;OXTQ2;24;8;31.0;2019-11-08;2019-11-08
219775000;9722390;TERNSUND;OWPV2;147;22;80.0;2018-03-02;2019-05-14
219775000;9722390;TERNSUND;OWPV2;147;22;81.0;2019-05-15;2019-08-06
219775000;9722390;TERNSUND;OWPV2;147;22;89.0;2019-08-07;2019-08-22
219775000;9722390;TERNSUND;OWPV2;147;22;80.0;2019-08-23;2019-12-05
219775000;9722390;TERNSUND;OWPV2;147;22;89.0;2019-12-06;2019-12-06
219777000;7236311;CAMILLA HOEJ;OWIJ;40;12;33.0;2019-10-05;2019-10-05
219793000;0;RI457 KIRSTEN FJORD;OYKU;22;6;30.0;2018-06-09;2018-06-09
219794000;7401277;NADIR;OWAT2;26;8;32.0;2019-04-28;2019-04-30
219794000;7401277;NADIR;OWAT2;26;8;31.0;2019-05-01;2019-05-01
219805000;9722405;TERNFJORD;OWPW2;147;22;89.0;2018-01-08;2018-01-08
219814000;9747974;TERN SEA;OYBD2;147;22;89.0;2018-01-22;2018-01-22
219829000;8027779;BESTLA;OVRH2;30;9;31.0;2019-08-18;2019-08-23
219829000;8027779;BESTLA;OVRH2;30;9;52.0;2019-08-24;2019-12-09
219829000;8027779;BESTLA;OVRH2;30;9;31.0;2019-12-10;2019-12-10
219927000;9129598;ARK FUTURA;OZZE2;183;25;79.0;2018-03-15;2018-03-15
219996000;8942826;THOR;OZPS2;21;7;38.0;2018-03-22;2019-04-19
219996000;8942826;THOR;OZPS2;21;7;31.0;2019-04-20;2019-04-28
219996000;8942826;THOR;OZPS2;21;7;38.0;2019-04-29;2019-04-29
219996000;8942826;THOR;OZPS2;21;7;31.0;2019-04-30;2019-08-12
219996000;8942826;THOR;OZPS2;21;7;38.0;2019-08-13;2019-09-21
219996000;8942826;THOR;OZPS2;21;7;31.0;2019-09-22;2019-09-23
219996000;8942826;THOR;OZPS2;21;7;38.0;2019-09-24;2019-10-28
219996000;8942826;THOR;OZPS2;21;7;31.0;2019-10-29;2019-11-14
219996000;8942826;THOR;OZPS2;21;7;38.0;2019-11-15;2019-11-15
220000000;7704849;NORDVAAG;OYFD2;88;15;70.0;2018-01-01;2018-01-01
220026000;9729829;RUTH;OWOF;88;17;30.0;2018-01-13;2018-01-13
220124000;7822421;WESTSUND;OUJB2;33;9;52.0;2018-07-12;2018-07-12
220141000;9806847;CETON;OUHA;70;14;30.0;2019-02-09;2019-02-09
220189000;0;ABSALON;OUFA;137;19;35.0;2018-06-03;2018-06-03
220223000;9259501;PETUNIA SEAWAYS;OXJM2;200;30;70.0;2018-07-02;2018-07-02
220447000;9334404;SUSANNE THERESA;OVJP2;93;14;80.0;2019-12-26;2019-12-26
220461000;9350616;ISAFOLD;OYEB;76;16;30.0;2018-01-13;2018-01-13
220466000;9136307;BALTSUND;OVUU2;20;7;52.0;2019-10-29;2019-10-29
220544000;0;HM555 KINGFISHER;OVQL;34;8;30.0;2018-01-03;2018-01-03
220614000;9327487;COPENHAGEN;OUOH2;90;15;80.0;2018-01-06;2018-01-06
220628000;9414708;ASBJORN HG265;OYGY;75;14;30.0;2018-01-14;2018-01-14
222222222;0;FRENCH WARSHIP;ZZ;93;14;90.0;2018-07-22;2018-07-22
224521000;9214721;LAGA;EAFC;99;15;70.0;2019-10-19;2019-10-19
224572000;8609357;NUEVO BARCA;EAOL;65;13;;2018-02-24;2018-02-24
224717000;9690676;LODAIRO;EAEO;84;16;30.0;2019-01-03;2019-01-03
224871000;8617469;AROSA NUEVE;EDRT;56;11;30.0;2018-05-09;2018-05-09
225313000;9436252;URA;EALY;120;17;79.0;2019-08-07;2019-08-07
225436000;8834823;ADEXE PRIMERO;EACQ;53;10;;2018-09-11;2018-09-11
227360000;8714322;KLONDYKE PAIRTRAWLER;FHPJ;54;13;30.0;2019-01-04;2019-01-04
227489000;0;FV CAP NORD;FNLM;55;13;30.0;2018-12-16;2018-12-16
227895000;8407175;FV GRANDE-HERMINE;FNGD;62;15;30.0;2018-01-29;2018-01-29
227999700;0;FS BRETAGNE;0;142;18;35.0;2018-12-03;2018-12-03
228016600;4500163;POLARIS I;FICD;34;8;37.0;2018-01-01;2018-01-01
228064900;8304816;VN SAPEUR;FITO;75;16;51.0;2018-12-02;2018-12-02
228080600;9799898;FV EMERAUDE;FJVO;81;16;30.0;2018-06-29;2018-06-29
228092600;7608708;POLARFRONT;FJYK;54;10;90.0;2018-05-12;2018-05-12
229000312;0;CY BISHOPS HORIZON;9HB6279;33;5;36.0;2018-06-08;2018-06-08
229011000;9621871;CHUMERNA;9HA2987;190;29;70.0;2018-12-21;2018-12-21
229015000;9525584;KEY EAST;9HA2992;109;16;80.0;2019-02-20;2019-10-29
229015000;9525584;KEY EAST;9HA2992;109;16;82.0;2019-10-30;2019-10-30
229032000;9512305;NBA MONET;9HA3008;229;32;70.0;2019-12-29;2019-12-29
229061000;9358060;SEA CARGO EXPRESS;9HA3034;119;18;70.0;2018-01-03;2018-01-03
229086000;9651852;SAYAN PRINCESS;9HA3059;78;16;70.0;2019-12-20;2019-12-20
229090000;9641730;MEIN SCHIFF 3;9HA3062;294;39;60.0;2018-06-25;2018-06-25
229107000;9125669;AMIKO;9HA3075;100;16;70.0;2018-09-05;2018-09-05
229166000;9511349;ANGEL II;9HA3120;291;45;70.0;2018-09-16;2018-09-16
229214000;9625463;NEDIM;9HA3154;180;30;70.0;2018-01-06;2018-01-06
229215000;9625451;ORHAN;9HA3155;180;30;70.0;2019-10-18;2019-10-18
229246000;9191747;KRISTEL;9HA3171;95;13;79.0;2019-09-09;2019-09-09
229287000;9585601;DELOS;9HA3205;290;45;70.0;2018-05-10;2018-05-10
229288000;8911736;SC AHTELA;9HA3206;140;19;70.0;2018-01-01;2019-03-12
229288000;8911736;SC AHTELA;9HA3206;140;19;31.0;2019-03-13;2019-03-13
229288000;8911736;SC AHTELA;9HA3206;140;19;70.0;2019-03-14;2019-03-14
229323000;9596038;NORDSCHELDE;9HA3232;189;28;70.0;2018-03-20;2018-03-20
229378000;9616230;EUROPA 2;9HA3283;226;30;60.0;2019-09-06;2019-09-06
229385000;9375446;FALKBERG;9HA3290;82;14;70.0;2018-06-07;2019-05-25
229385000;9375446;FALKBERG;9HA3290;82;14;75.0;2019-05-26;2019-05-26
229385000;9375446;FALKBERG;9HA3290;82;14;70.0;2019-05-27;2019-08-05
229385000;9375446;FALKBERG;9HA3290;82;14;60.0;2019-08-06;2019-08-07
229385000;9375446;FALKBERG;9HA3290;82;14;70.0;2019-08-08;2019-09-02
229385000;9375446;FALKBERG;9HA3290;82;14;95.0;2019-09-03;2019-09-03
229385000;9375446;FALKBERG;9HA3290;82;14;70.0;2019-09-04;2019-09-04
229524000;9311593;JEAN LD;9HA3378;289;45;70.0;2019-03-16;2019-03-16
229536000;9180841;KAROLI;9HA3389;101;15;79.0;2019-04-13;2019-04-13
229616000;9659799;WL LADOGA;9HA3452;180;30;70.0;2019-01-15;2019-01-15
229678000;9678408;MEIN SCHIFF 4;9HA3513;294;39;60.0;2018-06-04;2018-06-04
229767000;9645970;ARCTIC AURORA;9HA3589;288;44;80.0;2019-09-21;2019-09-21
229815000;9188908;MURGASH;9HA3634;186;30;70.0;2019-09-01;2019-09-01
229895000;9264166;PEARL T;9HA3698;99;15;80.0;2018-02-04;2018-02-04
229959000;9141376;RIGA;9HA3749;89;13;70.0;2019-12-03;2019-12-03
230028670;0;HECTOR;OJ8882;41;15;33.0;2019-03-11;2019-03-11
230138350;9615638;ENOUGH TALK;OJSM;106;26;70.0;2019-08-02;2019-08-02
230601000;9395276;AURA;OJMS;102;19;70.0;2019-04-20;2019-04-20
230613000;9381706;ALPPILA;OJOF;154;25;70.0;2018-01-28;2018-01-28
230624000;9590797;ARKADIA;OJPB;197;32;70.0;2018-01-16;2018-01-16
230644000;8521464;LEONARDO;OJQI;29;9;52.0;2019-01-20;2019-01-20
230645000;9319064;KALLIO;OJQJ;159;24;70.0;2018-01-07;2019-05-10
230645000;9319064;KALLIO;OJQJ;158;24;70.0;2019-05-11;2019-05-11
230670000;9797620;VIIKKI;OJSD;160;26;70.0;2018-12-12;2018-12-12
230682000;9580780;ANTONIA;OJSR;132;15;79.0;2019-09-02;2019-09-02
230683000;9797632;HAAGA;OJSS;160;26;70.0;2019-04-05;2019-04-05
230941700;9622502;MERI;OJPH;105;18;90.0;2018-04-16;2018-04-16
230942970;7800502;DELFI;OJQQ;26;8;32.0;2019-01-28;2019-01-28
231045000;8816974;ENNIBERG;XPXL;70;14;30.0;2019-12-05;2019-12-05
231065000;9591923;SJOBORG;OZ2075;86;20;70.0;2019-09-03;2019-09-03
231066000;9067403;AKRABERG;XPLH;86;14;30.0;2018-01-04;2018-01-04
231085000;9487823;THOR OMEGA;OZ2065;55;10;95.0;2018-09-21;2019-09-16
231085000;9487823;THOR OMEGA;OZ2065;55;10;90.0;2019-09-17;2019-09-17
231099000;8719097;HAV NES;OZ2088;75;13;70.0;2018-02-22;2018-02-22
231103000;9359648;SILVER LAKE;OZ2159;82;16;70.0;2018-01-09;2018-01-09
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-01-09;2018-01-16
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-01-17;2018-01-17
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-01-18;2018-01-29
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-01-30;2018-02-07
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-02-08;2018-02-18
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-02-19;2018-02-19
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-02-20;2018-02-27
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-02-28;2018-03-11
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-03-12;2018-03-19
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-03-20;2018-03-21
231104000;9359650;SILVER RIVER;OZ2160;82;16;;2018-03-22;2018-03-22
231108000;8719073;HAV SAGA;OZ2186;75;13;70.0;2019-01-28;2019-01-28
231114000;9006289;VITIN;OZ2150;88;13;70.0;2018-01-06;2018-01-06
231124000;8411035;SJURDARBERG;OW2408;50;13;;2018-01-19;2018-01-19
231131000;9488827;VERMLAND;OZ2193;90;12;79.0;2019-08-05;2019-08-05
231141000;9200158;VINGA SAFIR;OZ2136;80;13;89.0;2018-04-01;2018-04-01
231166000;7637979;BORDOYARNES;OW2164;32;8;30.0;2019-01-02;2019-01-02
231251000;9126625;HAV STREYM;OZ2144;83;13;75.0;2018-01-23;2019-04-08
231251000;9126625;HAV STREYM;OZ2144;83;13;76.0;2019-04-09;2019-08-05
231251000;9126625;HAV STREYM;OZ2144;83;13;70.0;2019-08-06;2019-08-06
231413000;7716490;HAVFRAKT;OZ2056;65;10;70.0;2018-01-08;2018-01-08
231522000;9129122;HAV ATLANTIC;OZ2158;90;14;70.0;2018-01-10;2018-01-10
231523000;8417259;EIKEFJORD;OZ2063;63;12;70.0;2018-01-30;2019-01-09
231523000;8417259;EIKEFJORD;OZ2063;64;12;70.0;2019-01-10;2019-01-10
231605000;9667760;KONGSBORG;OZ 2145;87;20;70.0;2019-08-01;2019-08-01
231700000;9451422;ELDBORG;OZ2077;79;18;70.0;2018-06-29;2018-06-29
231711000;9333644;NORDKINN;OZ2080;80;16;70.0;2018-01-25;2018-01-25
231748000;9642564;KVITBJORN;OZ 2148;120;21;90.0;2018-01-20;2018-01-20
231766000;8400050;SILVER PEARL;OZ2096;95;16;70.0;2018-12-08;2018-12-08
231770000;9642576;KVITNOS;OZ2149;120;22;70.0;2018-01-01;2018-01-01
231790000;9341160;SUNNANHAV;OZ2103;114;16;70.0;2018-02-23;2018-02-23
231791000;9341172;KALKVIK;OZ2104;114;16;70.0;2018-01-22;2018-01-22
231812000;8719085;HAV NORDIC;OZ2119;75;13;70.0;2018-01-07;2018-01-07
231834000;8124474;HAV SAND;OZ2121;69;12;70.0;2018-01-25;2018-01-25
231837000;8719114;HAV SKANDIC;OZ2147;75;13;70.0;2018-01-01;2018-01-01
231840000;8902589;TIDAN;OZ2126;88;13;70.0;2019-01-04;2019-01-04
231843000;9263564;EKEN;OZ2129;89;14;70.0;2019-11-10;2019-11-10
231850000;9535292;SAEBORG;OZ2076;86;18;90.0;2018-05-21;2019-05-01
231850000;9535292;SAEBORG;OZ2076;86;18;70.0;2019-05-02;2019-05-02
231850000;9535292;SAEBORG;OZ2076;86;18;90.0;2019-05-03;2019-05-13
231850000;9535292;SAEBORG;OZ2076;86;18;70.0;2019-05-14;2019-08-31
231850000;9535292;SAEBORG;OZ2076;86;18;90.0;2019-09-01;2019-09-02
231850000;9535292;SAEBORG;OZ2076;86;18;70.0;2019-09-03;2019-09-26
231850000;9535292;SAEBORG;OZ2076;86;18;90.0;2019-09-27;2019-09-29
231850000;9535292;SAEBORG;OZ2076;86;18;70.0;2019-09-30;2019-09-30
231851000;9644445;TORSBORG;OZ2130;86;18;70.0;2018-07-04;2018-07-04
232002896;9350240;FS KRISTIANSAND;MAAS7;73;16;99.0;2018-03-21;2019-08-30
232002896;9350240;FS KRISTIANSAND;MAAS7;73;16;95.0;2019-08-31;2019-08-31
232003225;9808405;KIRKELLA;MACF3;81;16;30.0;2018-06-30;2018-06-30
232003707;9254549;GRASSHOPPER;MADN9;190;32;70.0;2018-01-08;2018-01-08
232004630;9174751;CITY OF AMSTERDAM;MYEU8;100;20;70.0;2019-02-22;2019-02-22
232005149;9392690;MAERSK FORZA;MAIF5;108;22;33.0;2018-01-31;2018-01-31
232006679;9390549;STANDARD PRINCESS;MAQY2;93;18;70.0;2018-04-25;2018-04-25
232007052;9207053;CS RECORDER;MATL3;106;20;90.0;2018-02-12;2018-02-12
232007628;9459759;SKANDI SKANSEN;MAXR6;109;24;90.0;2018-04-18;2019-08-19
232007628;9459759;SKANDI SKANSEN;MAXR6;109;24;70.0;2019-08-20;2019-09-06
232007628;9459759;SKANDI SKANSEN;MAXR6;109;24;90.0;2019-09-07;2019-10-07
232007628;9459759;SKANDI SKANSEN;MAXR6;109;24;52.0;2019-10-08;2019-10-08
232012586;9825386;RESEARCH;MCGB2;80;16;30.0;2019-08-29;2019-08-29
232013164;8517205;KOMMANDOR;MCJO2;68;11;38.0;2019-05-22;2019-12-26
232013164;8517205;KOMMANDOR;MCJO2;68;11;39.0;2019-12-27;2019-12-27
232013304;9810458;SERENE;MCKL8;82;17;30.0;2018-09-06;2018-09-06
232016246;9522881;ALSEA BAY;MDIB8;186;28;79.0;2019-03-23;2019-03-23
232021327;0;VIKING ENTERPRISE;MEZP2;12;10;79.0;2019-05-24;2019-05-24
232094000;9285756;LIBERTY;MFLM9;183;32;80.0;2019-05-14;2019-05-14
232111000;1001130;CAPELLA C;GFVB;60;10;37.0;2019-08-14;2019-08-14
232217000;8511275;OCEAN OBSERVER;GHXX;80;14;38.0;2018-05-31;2018-05-31
232892000;8918629;CS SOVEREIGN;MNNU8;131;21;96.0;2018-04-07;2018-04-07
233789000;0;EYE OF THE WIND;GWAK;33;4;36.0;2019-08-05;2019-08-05
235006280;0;RESOLUTE;VQSX7;65;12;30.0;2018-02-02;2018-02-02
235006758;7719882;OSTSEE STAR;ZIXG3;22;8;97.0;2019-01-09;2019-01-09
235007690;9247168;SIRI KNUTSEN;MFCZ7;189;27;80.0;2019-08-01;2019-08-01
235010150;0;MARIETTE;MVKV4;40;7;36.0;2018-07-01;2018-07-01
235033145;9361794;CHRIS ANDRA;MLLX8;70;18;30.0;2019-02-04;2019-02-04
235056239;9373527;LAUREN C;MTNU5;90;15;70.0;2019-01-30;2019-08-28
235056239;9373527;LAUREN C;MTNU5;90;15;75.0;2019-08-29;2019-08-29
235059765;9373553;PAULA C;2AHU2;90;15;70.0;2019-08-17;2019-08-17
235059768;9373541;NICOLE C;2AHU4;90;14;70.0;2019-04-12;2019-04-12
235060277;0;QUANTUS PD379;2AJS2;66;14;30.0;2018-01-30;2018-01-30
235068802;9534107;SD VICTORIA;2BRX2;83;16;90.0;2018-01-23;2018-01-23
235075591;9523940;KATHY C;2CTI7;106;15;70.0;2019-02-08;2019-02-08
235077715;9523952;KAREN C;2DCC7;106;15;70.0;2019-12-13;2019-12-13
235078558;8704808;NORMA MARY;2DFR3;72;13;30.0;2018-02-02;2018-02-02
235085464;9558048;KITTY C;2EIQ6;106;16;70.0;2019-10-05;2019-10-05
235087214;9472529;BODIL KNUTSEN;2EPZ5;285;50;81.0;2019-02-03;2019-02-03
235089913;9594303;VECTIS HARRIER;2FBR6;110;18;70.0;2019-05-09;2019-05-09
235101092;9201695;BERGE EIGER;2GWL9;280;45;70.0;2019-09-30;2019-09-30
235102583;9630030;TORILL KNUTSEN;MRVZ8;275;46;81.0;2018-05-07;2018-05-07
235102692;9787053;CHURCH BAY;2HDH4;26;8;40.0;2019-12-18;2019-12-18
235103197;9690676;KIRKELLA;2HFI8;84;16;;2018-05-31;2018-05-31
235103357;9228186;SAPPHIRE PRINCESS;2HFZ6;288;50;60.0;2018-06-27;2018-06-27
235106595;9614036;BRITANNIA;2HHG5;330;44;60.0;2018-04-26;2018-04-26
235108959;9695353;SEVEN ARCTIC;2IDZ5;162;32;99.0;2018-07-25;2018-07-25
235109888;9304540;CAPE HERON;2IHV8;289;45;79.0;2018-06-28;2018-06-28
235115261;9547398;AFON LAS;2JEM8;25;9;52.0;2019-09-21;2019-09-21
235118000;0;TAITS 2 FR227;ZQTW5;70;16;;2018-01-29;2018-01-31
235118000;0;TAITS 2 FR227;ZQTW5;70;16;;2018-02-01;2018-02-01
235118000;0;TAITS 2 FR227;ZQTW5;70;16;;2018-02-02;2018-02-03
235118000;0;TAITS 2 FR227;ZQTW5;70;16;;2018-02-04;2018-02-04
235500000;9234068;HURST POINT;ZIQE8;193;26;79.0;2019-01-19;2019-01-19
235505000;9248538;HARTLAND POINT;ZIQS6;193;26;70.0;2018-02-28;2018-02-28
235572000;9248540;ANVIL POINT;VQBR7;193;26;70.0;2018-03-17;2018-03-17
235746000;9287508;ANTARCTIC II;MBPJ6;69;14;30.0;2019-09-08;2019-09-08
236111629;9568615;NEPTUN 10;ZDJQ8;40;16;31.0;2019-05-15;2019-05-15
236111791;9344265;KEY BREEZE;ZDKS2;95;14;82.0;2018-03-21;2019-08-01
236111791;9344265;KEY BREEZE;ZDKS2;95;14;89.0;2019-08-02;2019-08-02
236111978;9264714;RUMBA;ZDNM7;132;19;70.0;2018-12-11;2018-12-11
236111979;9662978;FUGRO HELMERT;ZDNM8;41;10;90.0;2018-01-15;2018-01-15
236125000;9197818;SAXUM;ZDEH8;82;12;70.0;2018-06-18;2018-06-18
236166000;9252931;PRIDE;ZDFD7;88;11;70.0;2018-04-03;2019-08-08
236166000;9252931;PRIDE;ZDFD7;88;11;152.0;2019-08-09;2019-09-06
236166000;9252931;PRIDE;ZDFD7;88;11;79.0;2019-09-07;2019-09-07
236265000;9289790;NORDERSAND;ZDGO5;99;14;70.0;2018-01-10;2018-01-10
236310000;9204295;SANCO SEA;ZDHF4;51;12;90.0;2019-08-01;2019-08-01
236330000;9363508;EMMA JANNEKE;ZDHK8;116;17;70.0;2019-10-31;2019-10-31
236339000;9195482;RANDZEL;ZDHO6;98;13;79.0;2019-05-22;2019-05-22
236342000;9297228;KEY MARIN;ZDHP4;88;13;80.0;2018-02-18;2018-02-18
236385000;9316024;KEY BORA;ZDHW9;93;14;89.0;2018-01-03;2019-04-08
236385000;9316024;KEY BORA;ZDHW9;93;14;82.0;2019-04-09;2019-04-09
236386000;9156187;BERIT;ZDHX2;83;12;;2018-01-14;2018-01-14
236386000;9156187;BERIT;ZDHX2;83;12;;2018-01-15;2018-01-15
236386000;9156187;BERIT;ZDHX2;83;12;;2018-01-16;2018-01-16
236386000;9156187;BERIT;ZDHX2;83;12;;2018-01-17;2018-09-13
236386000;9156187;BERIT;ZDHX2;83;12;;2018-09-14;2018-09-14
236386000;9156187;BERIT;ZDHX2;83;12;;2018-09-15;2018-09-23
236386000;9156187;BERIT;ZDHX2;83;12;;2018-09-24;2018-09-24
236386000;9156187;BERIT;ZDHX2;83;12;;2018-09-25;2018-12-17
236386000;9156187;BERIT;ZDHX2;83;12;;2018-12-18;2018-12-18
236386000;9156187;BERIT;ZDHX2;83;12;;2018-12-19;2018-12-19
236386000;9156187;BERIT;ZDHX2;83;12;;2018-12-20;2018-12-20
236387000;9156175;TOVE;ZDHX3;83;11;;2018-01-13;2018-01-13
236387000;9156175;TOVE;ZDHX3;83;11;;2018-01-14;2018-01-24
236387000;9156175;TOVE;ZDHX3;83;11;;2018-01-25;2018-02-04
236387000;9156175;TOVE;ZDHX3;83;11;;2018-02-05;2018-02-08
236387000;9156175;TOVE;ZDHX3;83;11;;2018-02-09;2018-02-09
236387000;9156175;TOVE;ZDHX3;83;11;;2018-02-10;2018-02-17
236387000;9156175;TOVE;ZDHX3;83;11;;2018-02-18;2018-02-18
236387000;9156175;TOVE;ZDHX3;83;11;;2018-02-19;2018-05-21
236387000;9156175;TOVE;ZDHX3;83;11;;2018-05-22;2018-05-22
236387000;9156175;TOVE;ZDHX3;83;11;;2018-05-23;2018-05-31
236387000;9156175;TOVE;ZDHX3;83;11;;2018-06-01;2018-07-14
236387000;9156175;TOVE;ZDHX3;83;11;;2018-07-15;2018-07-15
236387000;9156175;TOVE;ZDHX3;83;11;;2018-07-16;2018-07-22
236387000;9156175;TOVE;ZDHX3;83;11;;2018-07-23;2018-08-31
236387000;9156175;TOVE;ZDHX3;83;11;;2018-09-01;2018-11-30
236387000;9156175;TOVE;ZDHX3;83;11;;2018-12-01;2018-12-01
236387000;9156175;TOVE;ZDHX3;83;11;;2018-12-02;2018-12-02
236403000;7824883;FUGRO GAUSS;ZDIA4;69;13;90.0;2018-01-05;2018-01-05
236445000;9318216;KEY FJORD;ZDIJ3;100;15;80.0;2018-01-05;2018-01-05
236446000;9291561;KEY BAY;ZDIJ4;100;20;82.0;2018-02-09;2018-02-09
236452000;9195535;EEMS EXE;ZDIK4;89;12;70.0;2019-04-20;2019-04-20
236453000;9195640;EEMS-DART;ZDIK5;89;12;70.0;2018-04-16;2018-04-16
236509000;9501203;MITTELPLATE;ZDJC8;86;12;70.0;2018-04-20;2018-04-20
236553000;9505297;BONACIEUX;ZDJR2;86;12;70.0;2018-01-30;2018-01-30
236561000;7928251;VISNES;ZDJS2;95;15;73.0;2018-04-14;2018-04-14
236568000;9505302;HOHE BANK;ZDJU8;86;12;70.0;2019-02-07;2019-02-07
236578000;9165944;BRAVO SUPPORTER;ZDJY7;56;11;70.0;2018-01-13;2018-01-13
236584000;9463865;HANOI;ZDKA7;87;11;70.0;2018-01-08;2018-01-08
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-04-27;2018-04-27
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-04-28;2018-04-29
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-04-30;2018-04-30
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-01;2018-05-01
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-02;2018-05-02
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-03;2018-05-03
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-04;2018-05-04
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-05;2018-05-05
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-06;2018-05-06
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-07;2018-05-07
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-08;2018-05-08
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-09;2018-05-20
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-21;2018-05-21
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-22;2018-05-22
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-23;2018-05-23
236585000;9421556;BRAVO TOPAZ;ZDKA9;58;14;;2018-05-24;2018-05-24
236592000;9566796;ANNA;ZDKC9;126;14;70.0;2018-03-24;2018-03-24
236598000;9247106;AASHEIM;ZDKD8;107;15;70.0;2019-04-30;2019-04-30
236622000;9505338;CONSTANCE;ZDKL7;86;12;70.0;2018-03-21;2018-03-21
236656000;9321392;AASFJORD;ZDPA5;114;15;70.0;2019-08-13;2019-08-13
236668000;9020429;KEY WEST;ZDPF7;90;15;82.0;2018-01-08;2019-01-31
236668000;9020429;KEY WEST;ZDPF7;90;14;82.0;2019-02-01;2019-03-02
236668000;9020429;KEY WEST;ZDPF7;90;14;89.0;2019-03-03;2019-04-26
236668000;9020429;KEY WEST;ZDPF7;90;14;82.0;2019-04-27;2019-04-27
236669000;9020417;KEY NORTH;ZDPF8;90;15;89.0;2018-03-25;2018-03-25
236673000;9749099;TRITON;ZDPI3;90;15;70.0;2018-01-22;2018-01-22
236700000;9252802;CONESTE;ZDQF5;133;22;70.0;2018-01-10;2019-01-28
236700000;9252802;CONESTE;ZDQF5;135;23;70.0;2019-01-29;2019-09-04
236700000;9252802;CONESTE;ZDQF5;135;23;74.0;2019-09-05;2019-09-24
236700000;9252802;CONESTE;ZDQF5;135;23;70.0;2019-09-25;2019-09-25
236708000;9375953;SEASTAR TRADER;ZDQS5;178;28;70.0;2019-11-24;2019-11-24
239930000;9261798;ANGELIC GLORY;SVCT;225;32;70.0;2018-07-01;2018-07-01
240950000;9428463;MARAN ARGONAUT;SVAU3;292;45;70.0;2019-05-20;2019-05-20
